FacID,SrcKey,DTSKey,Site,FileNumber,AppID,Country,D,U,Call,Ch,FromCh,City,St,Lat,Lon,DTSDist,RCAMSL,HAAT,ERP,DA,AntID,Rot,Tilt,Offset,Mask,Type,InCountry,Area,Population,Area,Population,Area,Population,,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV
50780,1851,,0,BLANK0000004498,2001794,US,1,1,WJAR,50,,PROVIDENCE,RI,41.865378,71.286857,,334.600000,306.000000,1000,DA,1000769,0.000000,0.5,0,0,1,US,24995.9,6419037,24995.9,6419037,24995.9,6419037,,0.765000,0.783000,0.846000,0.931000,0.991000,0.991000,0.931000,0.846000,0.783000,0.765000,0.784000,0.821000,0.864000,0.901000,0.917000,0.903000,0.854000,0.771000,0.665000,0.560000,0.498000,0.500000,0.525000,0.525000,0.500000,0.498000,0.560000,0.665000,0.771000,0.854000,0.903000,0.917000,0.901000,0.864000,0.821000,0.784000,,,,,,,,,,,,,
51568,230,,0,BLCDT20120511ADN,1498011,US,1,1,WTXF-TV,42,,PHILADELPHIA,PA,40.040667,75.238235,,406.600000,343.000000,620,DA,104789,0.000000,0.8,0,0,1,US,22662.9,8442679,22662.9,8442679,22662.9,8442679,,0.610000,0.635000,0.670000,0.715000,0.765000,0.820000,0.870000,0.915000,0.955000,0.980000,0.995000,1.000000,0.995000,0.980000,0.955000,0.915000,0.870000,0.820000,0.765000,0.715000,0.670000,0.635000,0.610000,0.600000,0.610000,0.625000,0.640000,0.660000,0.670000,0.670000,0.670000,0.660000,0.640000,0.625000,0.610000,0.600000,,,,,,,,,,,,,
51864,1704,,0,BLCDT20021028AAH,616149,US,1,1,WNEU,34,,MERRIMACK,NH,42.983973,71.588404,,431.000000,293.000000,80.0,DA,28154,0.000000,1.0,0,0,1,US,13461.4,3214079,13461.4,3214079,13461.4,3214079,,0.284000,0.361000,0.402000,0.374000,0.299000,0.253000,0.296000,0.427000,0.579000,0.728000,0.844000,0.917000,0.975000,1.000000,0.969000,0.890000,0.775000,0.673000,0.608000,0.569000,0.591000,0.568000,0.601000,0.666000,0.764000,0.878000,0.964000,1.000000,0.975000,0.918000,0.842000,0.731000,0.594000,0.444000,0.309000,0.250000,,,,,,,,,,,,,
51980,855,,0,BLCDT20090612AII,1378601,US,1,1,WHPX-TV,26,,NEW LONDON,CT,41.417598,72.198135,,448.600000,384.000000,475,DA,87428,0.000000,0.8,0,0,1,US,24068.9,4529769,24068.9,4529769,24068.9,4529769,,0.453000,0.460000,0.526000,0.675000,0.842000,0.959000,1.000000,0.974000,0.904000,0.805000,0.683000,0.547000,0.414000,0.304000,0.232000,0.204000,0.209000,0.225000,0.233000,0.225000,0.209000,0.204000,0.232000,0.304000,0.414000,0.547000,0.683000,0.805000,0.904000,0.974000,1.000000,0.959000,0.842000,0.675000,0.526000,0.460000,,,,,,,,,,,,,
51984,1602,,0,BLCDT20031203AFL,708991,US,1,1,WPPX-TV,31,,WILMINGTON,DE,40.041778,75.236013,,438.600000,374.000000,200,DA,39302,0.000000,0.8,0,0,1,US,18387.6,7181568,18387.6,7181568,18387.6,7181568,,0.959000,1.000000,0.959000,0.844000,0.683000,0.520000,0.417000,0.418000,0.482000,0.542000,0.566000,0.542000,0.482000,0.418000,0.417000,0.520000,0.683000,0.844000,0.959000,1.000000,0.959000,0.844000,0.683000,0.520000,0.417000,0.418000,0.482000,0.542000,0.566000,0.542000,0.482000,0.418000,0.417000,0.520000,0.683000,0.844000,,,,,,,,,,,,,
53115,1533,,0,BLCDT20041029AIL,1023606,US,1,1,WFSB,33,,HARTFORD,CT,41.775100,72.805098,,375.800000,288.800000,1000,DA,44846,0.000000,0.8,0,0,1,US,20228.1,3672981,20228.1,3672981,20228.1,3672981,,0.776000,0.760000,0.776000,0.820000,0.880000,0.940000,0.984000,1.000000,0.984000,0.940000,0.880000,0.820000,0.776000,0.760000,0.776000,0.820000,0.880000,0.940000,0.984000,1.000000,0.984000,0.940000,0.880000,0.820000,0.776000,0.760000,0.776000,0.820000,0.880000,0.940000,0.984000,1.000000,0.984000,0.940000,0.880000,0.820000,,,,,,,,,,,,,
53930,374,,0,BLCDT20110323ABF,1420818,US,1,1,WGAL,8,,LANCASTER,PA,40.034541,76.618577,,556.900000,419.000000,32.2,ND,,,0.5,0,0,1,US,32025.7,6077476,32025.7,6077476,32025.7,6077476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56092,1510,,0,BLEDT20050307ACR,1061731,US,1,1,WSBE-TV,21,,PROVIDENCE,RI,41.865100,71.286996,,296.000000,268.000000,50.0,DA,65226,0.000000,0.5,0,0,1,US,10966.9,3099884,10966.9,3099884,10966.9,3099884,,0.345000,0.303000,0.294000,0.307000,0.332000,0.360000,0.381000,0.392000,0.392000,0.383000,0.365000,0.341000,0.315000,0.297000,0.304000,0.341000,0.394000,0.452000,0.516000,0.586000,0.664000,0.750000,0.838000,0.914000,0.971000,0.996000,0.992000,0.970000,0.918000,0.841000,0.752000,0.660000,0.572000,0.495000,0.436000,0.395000,,,,,,,,,,,,,
59442,775,,0,BLCDT20090619ACA,1348384,US,1,1,WMAR-TV,38,,BALTIMORE,MD,39.334829,76.650525,,395.000000,312.000000,1000,ND,,,0.8,0,0,1,US,28786.9,9014074,28786.9,9014074,28786.9,9014074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60553,234,,0,BLCDT20120427ABO,1495233,US,1,1,WFTY-DT,23,,SMITHTOWN,NY,40.889821,72.953160,,243.000000,219.000000,655,DA,107216,0.000000,0.8,0,0,1,US,19248.5,4992764,19248.5,4992764,19248.5,4992764,,0.949000,0.968000,0.985000,0.996000,1.000000,0.996000,0.985000,0.968000,0.949000,0.928000,0.906000,0.878000,0.839000,0.780000,0.697000,0.591000,0.474000,0.369000,0.319000,0.343000,0.403000,0.455000,0.475000,0.455000,0.403000,0.343000,0.319000,0.369000,0.474000,0.591000,0.697000,0.780000,0.839000,0.878000,0.906000,0.928000,,,,,,,,,,,,,
60555,802,,0,BLCDT20090618ABZ,1293341,US,1,1,WFUT-DT,30,,NEWARK,NJ,40.748435,73.985695,,441.800000,429.000000,200,DA,87422,0.000000,1.2,0,0,1,US,23092.6,19339795,23092.6,19339795,23092.6,19339795,,0.915000,0.871000,0.820000,0.767000,0.715000,0.668000,0.631000,0.609000,0.602000,0.608000,0.623000,0.642000,0.659000,0.672000,0.676000,0.672000,0.659000,0.642000,0.623000,0.608000,0.602000,0.609000,0.631000,0.668000,0.715000,0.767000,0.820000,0.871000,0.915000,0.951000,0.978000,0.994000,1.000000,0.994000,0.978000,0.951000,,,,,,,,,,,,,
60653,724,,0,BLCDT20090622AFJ,1318855,US,1,1,WETM-TV,18,,ELMIRA,NY,42.106186,76.871070,,769.000000,376.000000,45.0,DA,85158,0.000000,1.0,0,0,1,US,15828.0,601708,15828.0,601708,15828.0,601708,,0.699000,0.653000,0.519000,0.485000,0.660000,0.744000,0.686000,0.732000,0.932000,1.000000,0.944000,0.796000,0.689000,0.720000,0.693000,0.528000,0.462000,0.641000,0.702000,0.652000,0.539000,0.485000,0.576000,0.601000,0.490000,0.467000,0.657000,0.723000,0.677000,0.557000,0.486000,0.560000,0.576000,0.480000,0.475000,0.642000,,,,,,,,,,,,,
60654,1315,,0,BLCDT20060630ACL,1172155,US,1,1,WKTV,29,,UTICA,NY,43.102570,74.940432,,692.000000,402.000000,708,DA,78206,0.000000,0.8,0,0,1,US,28239.8,1304393,28239.8,1304393,28239.8,1304393,,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,,,,,,,,,,,,,
60850,440,,0,BLCDT20100907AAF,1424240,US,1,1,WBPH-TV,9,,BETHLEHEM,PA,40.567182,75.434293,,452.300000,302.000000,80.6,DA,104583,30.000000,0.0,0,0,1,US,28660.3,9195824,28660.3,9195824,28660.3,9195824,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.997000,0.981000,0.952000,0.910000,0.855000,0.791000,0.745000,0.701000,0.682000,0.680000,0.693000,0.700000,0.693000,0.680000,0.682000,0.701000,0.745000,0.793000,0.855000,0.910000,0.952000,0.981000,0.997000,,,,,,,,,,,,,
61111,1342,,0,BLCDT20060626ABE,1135000,US,1,1,WMGM-TV,36,,WILDWOOD,NJ,39.124558,74.765164,,128.600000,126.500000,205,DA,70520,0.000000,0.6,0,0,1,US,12965.6,786522,12965.6,786522,12965.6,786522,,0.989000,0.994000,0.987000,0.974000,0.921000,0.811000,0.695000,0.604000,0.504000,0.363000,0.235000,0.190000,0.195000,0.193000,0.228000,0.348000,0.495000,0.602000,0.691000,0.803000,0.917000,0.979000,0.993000,0.999000,0.996000,0.972000,0.941000,0.937000,0.963000,0.985000,0.992000,0.987000,0.966000,0.938000,0.935000,0.963000,,,,,,,,,,,,,
